process_date,process_time,equipment_id,chamber_id,wafer_id,wafer_doping_type,precleaning_time,oxidation_temperature,oxidation_time,pressure,gas_flow_rate,oxide_thickness,uniformity,defect_count,defect_type
2025-01-14,5:00:00,eq_3,chamber_3,w_317,p-type,5,992.4222272,54.34599865109816,0.3222650502927032,3518.734381036812,460.1499589932779,3.403274716782434,0,none
2025-01-14,6:00:00,eq_4,chamber_1,w_318,n-type,2,964.8172725216745,56.86249528732663,0.8736808108173458,2664.643785624631,411.7672918885716,3.8974763851254512,0,none
2025-01-14,7:00:00,eq_5,chamber_2,w_319,p-type,1,1046.5989877479788,18.047854184484727,0.2519290052061078,1666.154054,227.94068503248096,3.853921232,0,none
2025-01-14,8:00:00,eq_1,chamber_3,w_320,n-type,2,1090.6671975991387,55.45493947489077,0.8685485939276676,4944.707189134779,462.12583648316274,3.769359221671453,0,none
2025-01-14,9:00:00,eq_2,chamber_1,w_321,n-type,2,967.1283921223431,20.927355381553703,0.1119059316147645,4283.396037052515,176.82542956947373,5.075141451240905,2,pinhole
2025-01-14,10:00:00,eq_3,chamber_2,w_322,p-type,2,978.3881080417686,8.726689751497911,0.5606024109125326,2125.9092098036776,220.6620395716282,0.058964272,0,none
2025-01-14,11:00:00,eq_4,chamber_3,w_323,p-type,3,991.8339596358052,43.38580914,0.7924983214794011,1280.2747828847578,165.54406982514584,2.7786490407038733,0,none
2025-01-14,12:00:00,eq_5,chamber_1,w_324,p-type,5,1027.052838174632,35.90973927750447,0.941315966,1226.5022295102322,424.7908392627456,1.2373055739612766,0,none
2025-01-14,13:00:00,eq_1,chamber_2,w_325,p-type,4,992.3257860522071,17.78717080818402,0.9182819225858384,1481.5125980221353,324.54096403806875,1.1919831983606604,0,none
2025-01-14,14:00:00,eq_2,chamber_3,w_326,n-type,4,1069.3628705526298,75.37166310250102,0.8376623825928804,3323.0743344576867,447.7683020722837,3.1448419299943047,0,none
2025-01-14,15:00:00,eq_3,chamber_1,w_327,n-type,3,1057.3311958280965,22.87494040944404,0.8993722146951737,4715.053684821969,188.3244523579067,3.2761245779432797,0,none
2025-01-14,16:00:00,eq_4,chamber_2,w_328,p-type,2,940.7268823,67.36179725578234,0.2792977172533688,2986.973712023938,434.6016411168097,4.315159172592084,1,pinhole
2025-01-14,17:00:00,eq_5,chamber_3,w_329,n-type,3,1026.0484082787414,34.425182638964195,0.3557658661405559,4371.781929824789,246.6005663498147,2.7388409429192917,1,crack
2025-01-14,18:00:00,eq_1,chamber_1,w_330,p-type,3,1076.0169618654752,10.816298407296282,0.3600716724289526,2783.546479439231,161.41133378068838,4.760354316109552,1,pinhole
2025-01-14,19:00:00,eq_2,chamber_2,w_331,p-type,1,975.2609527116558,25.54118442771253,0.4393485379015289,3834.334183071301,326.3630285953532,1.9261836985280447,0,none
2025-01-14,20:00:00,eq_3,chamber_3,w_332,n-type,5,985.2867564,30.13706837290589,0.4539886033466698,3927.490949146004,270.93507542986515,4.672761183062017,0,none
2025-01-14,21:00:00,eq_4,chamber_1,w_333,n-type,4,973.5981501073522,36.84257432731832,0.5900997921892079,1695.8548236133547,392.59290656257264,2.6027840875340917,0,none
2025-01-14,22:00:00,eq_5,chamber_2,w_334,n-type,2,974.6462192238248,51.62679600126626,0.2438917870297972,2444.8642359032474,326.5015819222518,3.6001009919546743,0,none
2025-01-14,23:00:00,eq_1,chamber_3,w_335,n-type,4,916.5774224044476,31.794139277467924,0.7221219974073904,3549.208626152096,281.48661726712913,0.9810003410115598,0,none
2025-01-15,0:00:00,eq_2,chamber_1,w_336,n-type,4,933.5842524267476,28.617542048112327,0.2508098853740558,1282.7864327374648,336.61027442754687,2.089171543,2,crack
2025-01-15,1:00:00,eq_3,chamber_2,w_337,n-type,5,1003.8736859368616,14.17921238,0.3792776338940927,2446.160751051826,223.0372314141005,2.442922149778585,2,pinhole
2025-01-15,2:00:00,eq_4,chamber_3,w_338,n-type,4,1075.679898732639,57.19397181413437,0.5530106175455387,3139.197865,421.9955536,3.832674618557448,0,none
2025-01-15,3:00:00,eq_5,chamber_1,w_339,p-type,4,969.3319593740858,40.54413170794038,0.8167965053711296,4984.8979721785545,381.9948502845051,2.983343611694301,0,none
2025-01-15,4:00:00,eq_1,chamber_2,w_340,p-type,3,967.8621349,29.666694066503524,0.7655223099148545,2898.134250489763,340.2507024,2.132358261195824,0,none
2025-01-15,5:00:00,eq_2,chamber_3,w_341,p-type,5,1085.0760535210368,25.655308172378685,0.680980921,4264.227028457294,252.8699414087769,2.548591914758942,0,none
2025-01-15,6:00:00,eq_3,chamber_1,w_342,p-type,1,944.5871269092006,53.67449856663084,0.2401959345221531,2728.269140266471,393.0472310370906,1.7752584181153348,1,pinhole
2025-01-15,7:00:00,eq_4,chamber_2,w_343,p-type,2,916.9378419,43.39585236943305,0.5923408110540199,4185.562890478836,386.45802221530033,4.456116832,3,particle
2025-01-15,8:00:00,eq_5,chamber_3,w_344,n-type,4,958.5742282,48.93442541572516,0.1787018516198969,3381.6592064804336,401.5233235880916,3.109013708825841,0,none
2025-01-15,9:00:00,eq_1,chamber_1,w_345,p-type,2,966.8607760602818,49.48074906036454,0.4396268591169857,4546.381766009594,356.46692793914343,4.972662827819252,0,none
2025-01-15,10:00:00,eq_2,chamber_2,w_346,p-type,1,912.6273457652468,3.2787348775401366,0.4721648772609632,2643.770209,238.72235836917045,3.835363538703824,0,none
2025-01-15,11:00:00,eq_3,chamber_3,w_347,p-type,2,993.5979146862694,32.88804338435168,0.1358302955011784,3417.2176792859154,401.41120296369513,4.995872024739249,0,none
2025-01-15,12:00:00,eq_4,chamber_1,w_348,p-type,1,1047.422317493077,20.22333668121346,0.3465892895229746,3520.074722475309,307.3262736622875,4.768625016,0,none
2025-01-15,13:00:00,eq_5,chamber_2,w_349,p-type,3,935.7022613142587,25.79829272432229,0.9600845205398404,2669.531767201893,271.5020248742368,2.883072706412576,0,none
2025-01-15,14:00:00,eq_1,chamber_3,w_350,p-type,4,1004.3789109476794,63.66361348397007,0.9582693470467204,1577.248174749926,455.2867460088679,2.334767135439292,0,none
2025-01-15,15:00:00,eq_2,chamber_1,w_351,p-type,1,1019.7967837813386,74.13034325424329,0.4170943488272853,1374.237627649342,421.93866709855376,0.5039324336812462,2,crack
2025-01-15,16:00:00,eq_3,chamber_2,w_352,n-type,2,995.8307862362852,48.86489434803029,0.1387900980534916,1066.6862023985325,320.45390403084593,0.000696955,2,pinhole
2025-01-15,17:00:00,eq_4,chamber_3,w_353,n-type,4,1009.2846294870528,47.60092205,0.2611854453953633,4494.137056980859,400.68819461374846,4.978448535270135,0,none
2025-01-15,18:00:00,eq_5,chamber_1,w_354,p-type,3,1009.8663631297604,24.714756881459667,0.4529960140901861,1945.899648954778,238.2343814500664,0.2547879647170508,0,none
2025-01-15,19:00:00,eq_1,chamber_2,w_355,n-type,4,959.3636021540784,27.962059530432875,0.9530017281723068,1846.0269971270725,359.5454501814325,3.4818280167846054,0,none
2025-01-15,20:00:00,eq_2,chamber_3,w_356,n-type,1,1074.9291286005937,40.72230296011415,0.2270791571834664,3944.141601704262,375.0581258339551,3.1151032713463827,2,particle
2025-01-15,21:00:00,eq_3,chamber_1,w_357,n-type,3,1062.3878417038109,30.670120416197925,0.787164259,2280.064452349567,310.3916630983388,2.202588574921036,3,crack
2025-01-15,22:00:00,eq_4,chamber_2,w_358,n-type,2,1059.4955698620583,38.84077840507134,0.1978142854372228,3024.1787696473466,301.7865639207147,1.395028699396663,0,none
2025-01-15,23:00:00,eq_5,chamber_3,w_359,p-type,3,1050.6837870271931,-1.408464153,0.9831318196521492,1650.0442611898252,174.76878835786522,3.347017105223681,0,none
2025-01-16,0:00:00,eq_1,chamber_1,w_360,n-type,3,921.2510265283488,28.790197713617587,0.4434548491982215,4838.982885847877,203.98795934930527,4.566730589252169,0,none
2025-01-16,1:00:00,eq_2,chamber_2,w_361,n-type,5,1046.3031188905984,71.99108369503867,0.7977110850091504,4406.325600068949,404.7101161801743,2.341663449309949,0,none
2025-01-16,2:00:00,eq_3,chamber_3,w_362,n-type,3,1032.7800713774757,16.368597773147137,0.4083319745300187,4455.158491860013,226.63595467409897,4.996666546439104,0,none
2025-01-16,3:00:00,eq_4,chamber_1,w_363,p-type,3,923.1738192528107,27.025675831484115,0.6649019894429278,2627.0949942880206,188.1780594678372,3.441743238224184,1,particle
2025-01-16,4:00:00,eq_5,chamber_2,w_364,p-type,4,989.2544822,45.352159875666686,0.272814476,4049.4448548286914,323.66361596469073,1.453554779878299,0,none
2025-01-16,5:00:00,eq_1,chamber_3,w_365,p-type,2,1013.8396724662643,11.981692921712456,0.2314189173672663,1575.5046215591206,206.70125007448368,2.3400634936510665,0,none
2025-01-16,6:00:00,eq_2,chamber_1,w_366,p-type,4,1083.2158549062317,22.361387227156253,0.9442577256113182,1034.476010367121,235.76096076775127,0.9954233388008368,0,none
2025-01-16,7:00:00,eq_3,chamber_2,w_367,p-type,4,1036.236192894713,41.18888601172692,0.92588255,1079.8917303121125,359.43449695998726,2.8626644688274143,0,none
2025-01-16,8:00:00,eq_4,chamber_3,w_368,p-type,1,956.7717136360848,44.46514147823248,0.8987220461915941,3346.406949618242,356.70775426919494,0.3975599466133414,0,none
2025-01-16,9:00:00,eq_5,chamber_1,w_369,p-type,4,1084.769422922598,45.40485324,0.6628901051499341,2821.5796209917635,459.5729656248196,1.3109579303701824,0,none
2025-01-16,10:00:00,eq_1,chamber_2,w_370,n-type,5,1002.1889881356944,29.367652613884143,,3072.061395634079,277.39340364500634,2.567354150896748,0,none
2025-01-16,11:00:00,eq_2,chamber_3,w_371,n-type,5,987.2079431548456,55.46997436868175,0.1621332432202374,1029.8525616688776,388.33180913702313,0.010474167,1,pinhole
2025-01-16,12:00:00,eq_3,chamber_1,w_372,n-type,1,983.6440901705594,32.767154116925624,0.4013101377016113,2690.746478629703,156.4259900263174,0.055372834,2,pinhole
2025-01-16,13:00:00,eq_4,chamber_2,w_373,p-type,2,918.8222380988434,24.389062391278102,0.3823328122814406,3872.272644803443,126.1838957053967,2.620877727871763,0,none
2025-01-16,14:00:00,eq_5,chamber_3,w_374,p-type,2,994.5115248091928,92.29773686267336,0.67208079,2770.774807869743,446.71044668418665,1.8827486785163083,0,none
2025-01-16,15:00:00,eq_1,chamber_1,w_375,p-type,4,1024.8742628652828,33.489786556679256,0.4203619961235765,3928.876825248889,373.93247277807626,1.6787905695553504,2,pinhole
2025-01-16,16:00:00,eq_2,chamber_2,w_376,p-type,4,980.7308336237392,46.08480955081018,0.2336561034793127,1932.0758575873392,286.2781002,2.1006829870273447,3,particle
2025-01-16,17:00:00,eq_3,chamber_3,w_377,p-type,4,1021.022623862378,38.75013008607528,0.6368203678721893,4252.568017926902,312.35956404858024,4.801460515892756,0,none
2025-01-16,18:00:00,eq_4,chamber_1,w_378,n-type,2,956.7804465,43.84704399826508,0.8329455286021733,3353.7249618138094,175.34859974772016,0.1128105791422446,0,none
2025-01-16,19:00:00,eq_5,chamber_2,w_379,n-type,3,992.9536043,27.87552571967273,0.4439111450139759,1843.0523977196249,347.1796688238225,1.514632702089216,0,none
2025-01-16,20:00:00,eq_1,chamber_3,w_380,p-type,5,1015.8270163304315,10.40417236728836,0.2190418435886335,1946.881903415332,238.6446436069866,3.737964382977905,0,none
2025-01-16,21:00:00,eq_2,chamber_1,w_381,p-type,3,1009.483043853171,2.009110318339668,0.2770193775815407,3512.121858278148,174.61695822718863,5.004231378333747,1,pinhole
2025-01-16,22:00:00,eq_3,chamber_2,w_382,p-type,3,919.7267455140476,6.141564135352894,0.3137349746524456,4319.758372849774,307.74266304690053,2.5319090612316897,2,particle
2025-01-16,23:00:00,eq_4,chamber_3,w_383,p-type,2,978.0497024564386,16.11367467478859,0.3699078336950826,2662.511128116621,240.71717483315268,2.2240092880765654,0,none
2025-01-17,0:00:00,eq_5,chamber_1,w_384,n-type,3,1083.8731465156302,9.613010077,0.6785155634556782,2033.201716510369,247.1909157873152,2.549042853608957,0,none
2025-01-17,1:00:00,eq_1,chamber_2,w_385,p-type,1,975.3776962834742,48.25590679714312,0.640850936,4468.046427642402,366.8994796,1.8552007590116693,0,none
2025-01-17,2:00:00,eq_2,chamber_3,w_386,p-type,4,1000.790377205592,42.12633963665739,0.7264718754103352,3677.073167,315.30556996574745,4.247496676087685,0,none
2025-01-17,3:00:00,eq_3,chamber_1,w_387,p-type,1,995.6622124725528,57.14256258823829,0.4262517860783619,2792.341949132306,285.3717606791956,3.9697758183124616,0,none
2025-01-17,4:00:00,eq_4,chamber_2,w_388,p-type,5,1078.411987945983,62.25635757279076,0.8415978866919804,2951.600781117208,409.8235272611776,5.0874257400883325,0,none
2025-01-17,5:00:00,eq_5,chamber_3,w_389,n-type,4,1064.5184061097334,24.346445165063955,0.2836788950401843,1817.0258717455856,288.3575724390195,2.1696970875802037,4,particle
2025-01-17,6:00:00,eq_1,chamber_1,w_390,p-type,3,1040.3765499909405,16.52377992977463,0.5221366727663386,3507.210520259376,281.3939507,4.745109065068859,0,none
2025-01-17,7:00:00,eq_2,chamber_2,w_391,p-type,5,951.3378843313732,26.378787572597584,0.8208448493872873,2434.9700421715543,196.45485186933072,0.1098676924204812,0,none
2025-01-17,8:00:00,eq_3,chamber_3,w_392,n-type,4,1017.959152459604,35.196501894690364,0.2621427829593573,4982.5807066973975,427.3804496037968,4.153239102927587,0,none
2025-01-17,9:00:00,eq_4,chamber_1,w_393,n-type,3,1028.3970871537565,50.47188149,0.1988768023667046,2920.734061047551,252.30344031834025,0.8548938563443221,2,crack
2025-01-17,10:00:00,eq_5,chamber_2,w_394,n-type,1,965.0697582201972,63.691601810819314,0.8953155709191908,2943.5424247584524,369.2060113240764,2.3757162898858817,0,none
2025-01-17,11:00:00,eq_1,chamber_3,w_395,p-type,4,956.4741447076156,19.96236521842944,0.4086366964832763,3263.407149642688,239.39853223296765,2.903306765247176,0,none
2025-01-17,12:00:00,eq_2,chamber_1,w_396,p-type,3,1085.2507073603515,7.302982063636833,0.7154831124181288,4667.024012474987,311.2179931024842,4.610844183,0,none
2025-01-17,13:00:00,eq_3,chamber_2,w_397,n-type,1,984.9598343891536,43.30808561248119,0.1228137438375446,4203.272399439002,240.40934335399265,4.78912445,0,none
2025-01-17,14:00:00,eq_4,chamber_3,w_398,n-type,5,1080.7488409455575,41.28190232121073,0.7210421995685047,2804.5202791913657,371.953318,4.926898390346983,4,crack
2025-01-17,15:00:00,eq_5,chamber_1,w_399,n-type,5,1049.8546877747267,39.56724467960193,0.3844911803922735,3874.797063891184,229.52417804331043,2.358024649337388,0,none
2025-01-17,16:00:00,eq_1,chamber_2,w_400,n-type,5,1020.393839118766,7.083585118084494,0.1501667682286975,3344.9419951230466,293.3909606111385,3.037135121590466,1,particle
2025-01-17,17:00:00,eq_2,chamber_3,w_401,n-type,5,1022.6265718179742,6.009374655693407,0.6488314853933054,2969.468194804996,210.7072392579856,4.970142653980083,0,none
2025-01-17,18:00:00,eq_3,chamber_1,w_402,n-type,2,929.9790219834616,45.07865549577274,0.3167234344658559,1769.2630911374022,360.6100527262775,,0,none
2025-01-17,19:00:00,eq_4,chamber_2,w_403,p-type,4,1010.3387389917208,54.70470890647113,0.448126518,2855.7450538195635,439.0771629286612,1.399641605622741,1,particle
2025-01-17,20:00:00,eq_5,chamber_3,w_404,p-type,4,1070.8510206490814,38.24901792781134,0.1725227310578622,1983.2743480902984,378.39406195116726,3.1462082753560203,0,none
2025-01-17,21:00:00,eq_1,chamber_1,w_405,p-type,2,1034.0669751592804,40.34274898521248,0.2324469259854508,4659.368599406618,292.72977392061546,4.8340247911759535,1,pinhole
2025-01-17,22:00:00,eq_2,chamber_2,w_406,n-type,3,1007.7168343532204,6.985693559261083,0.3681795119462594,2341.627253985388,239.25784702528728,0.016946874,0,none
2025-01-17,23:00:00,eq_3,chamber_3,w_407,n-type,3,1085.5968597908516,22.86430772,0.1807835505041414,4809.0560581334885,268.3061627988472,3.027263348460174,1,crack
2025-01-18,0:00:00,eq_4,chamber_1,w_408,n-type,5,990.7479638669598,46.80443447567848,0.9197436382176836,3132.2211603788446,372.5547888372012,3.561478564089753,1,particle
2025-01-18,1:00:00,eq_5,chamber_2,w_409,n-type,1,969.0222162489158,41.71658251088123,0.1054423388655805,3526.177514704641,288.6147520392354,5.045970661925617,1,particle
2025-01-18,2:00:00,eq_1,chamber_3,w_410,n-type,3,1007.6915958039128,51.67422317133335,0.5354741969778802,3171.761777957311,354.01164601591734,4.555755428093147,0,none
2025-01-18,3:00:00,eq_2,chamber_1,w_411,n-type,1,1038.323368,25.130368622431963,0.2109227123192963,1517.5224678668037,343.3858142915638,2.945673941113191,0,none
2025-01-18,4:00:00,eq_3,chamber_2,w_412,p-type,4,914.1102952,30.988287438965664,0.3769111805301537,2503.284876031764,393.4644924168506,1.1187697912200216,0,none
2025-01-18,5:00:00,eq_4,chamber_3,w_413,p-type,1,1014.2434321745208,64.16515232847763,0.9334536038364388,1396.5844491104958,394.2049474466365,1.473670346327414,0,none
2025-01-18,6:00:00,eq_5,chamber_1,w_414,n-type,4,1040.5172507768154,33.98471017969388,0.2455250979465881,3491.816176733527,277.0022427605743,4.619993338595307,0,none
2025-01-18,7:00:00,eq_1,chamber_2,w_415,p-type,2,986.5179187,15.772701951651694,0.9692490877464992,2787.4967808017554,266.5987772568934,2.9247264145651504,3,crack
2025-01-18,8:00:00,eq_2,chamber_3,w_416,n-type,2,1055.348238315132,70.26727963283784,0.2852149392904796,4111.939886283748,410.0525516,5.099270901347958,0,none
2025-01-18,9:00:00,eq_3,chamber_1,w_417,p-type,5,1032.0593331205534,13.73511951439288,0.7674094976201467,1881.881924,155.26730583632593,3.306890263915344,1,crack
2025-01-18,10:00:00,eq_4,chamber_2,w_418,n-type,3,1107.0691559255538,49.68945776,0.5920095384075805,1658.2642337173395,324.6762929866679,0.077169009,0,none
2025-01-18,11:00:00,eq_5,chamber_3,w_419,n-type,5,962.4698551209392,42.01277722115163,0.8960308548370832,2625.3289238550715,344.9834070867805,1.4360356958890783,1,crack
2025-01-18,12:00:00,eq_1,chamber_1,w_420,p-type,4,1041.5354925248046,84.91121887,0.5985939299528179,4706.341532873525,448.7110713142913,5.111324935106303,0,none
2025-01-18,13:00:00,eq_2,chamber_2,w_421,p-type,5,949.1338046101298,51.33011263664806,0.5811032972406778,3841.687260049647,228.0115293053797,2.418145002234289,0,none
2025-01-18,14:00:00,eq_3,chamber_3,w_422,n-type,1,919.2316774361636,10.265537772813898,0.2759122003315599,2675.6944991716746,182.35888205677884,3.640043421577204,0,none
2025-01-18,15:00:00,eq_4,chamber_1,w_423,n-type,4,898.2234578591064,27.573564264315333,0.2496064258464928,3069.088679017242,150.25054725579437,1.1733823640539776,1,pinhole
2025-01-18,16:00:00,eq_5,chamber_2,w_424,p-type,2,1026.9162011198464,39.68063924377721,0.9248402360039628,1336.8520447083934,295.9310183667358,0.058920391,1,pinhole
2025-01-18,17:00:00,eq_1,chamber_3,w_425,p-type,3,1009.2123956972052,69.52947336298524,0.3950543789650307,4938.303585504453,395.4822687818966,4.892023695063863,0,none
2025-01-18,18:00:00,eq_2,chamber_1,w_426,n-type,4,976.0474471319123,45.52614809129844,0.4348740294666063,3665.629218779676,462.9171774907338,2.519416656430036,0,none
2025-01-18,19:00:00,eq_3,chamber_2,w_427,p-type,4,911.3247833025192,33.29077189997659,0.7838412925855496,2141.616274,220.7536484935553,0.1327524833987974,0,none
2025-01-18,20:00:00,eq_4,chamber_3,w_428,n-type,1,965.4806687,63.876367302743816,0.4049411341805267,3343.2335768609773,362.7021178967459,1.2841205875766488,2,pinhole
2025-01-18,21:00:00,eq_5,chamber_1,w_429,n-type,3,1000.2046503837728,13.618907703653283,0.9568562019751023,1437.929464275976,308.8354898473166,3.2681958160314197,0,none
2025-01-18,22:00:00,eq_1,chamber_2,w_430,n-type,2,1039.658468339655,5.251122310013376,0.7641349920989202,4863.346675230334,248.0308490077659,4.8317277617135375,0,none
2025-01-18,23:00:00,eq_2,chamber_3,w_431,n-type,4,999.1732124876188,-15.58848267,0.637686318,1699.1399515334638,187.19729212121024,3.970409863517813,1,pinhole
2025-01-19,0:00:00,eq_3,chamber_1,w_432,p-type,4,1012.603017135264,16.958897483331633,0.8928056444902772,3592.121272220857,232.5028129412557,5.197984822,0,none
2025-01-19,1:00:00,eq_4,chamber_2,w_433,p-type,1,981.1933809512932,35.76313383693943,0.1446453175145345,1981.817850155721,243.7171415318229,0.1894362429615042,0,none
2025-01-19,2:00:00,eq_5,chamber_3,w_434,p-type,5,1087.4612101263576,48.535355781440416,0.3313564229702879,3870.245530594143,293.67301585244974,3.355072203114394,0,none
2025-01-19,3:00:00,eq_1,chamber_1,w_435,p-type,2,949.0875177835886,55.11142170629663,0.518532701,4107.285468961124,416.1228748350008,3.423381037882191,0,none
2025-01-19,4:00:00,eq_2,chamber_2,w_436,p-type,3,965.0380891357436,56.42923318356938,0.3042806855243689,3693.6789156457294,280.53814055132204,3.471088735101447,2,particle
2025-01-19,5:00:00,eq_3,chamber_3,w_437,p-type,4,975.3820963003244,2.298478126776628,0.7695146685719367,3457.997841,236.4500499235336,1.217847595637226,2,particle
2025-01-19,6:00:00,eq_4,chamber_1,w_438,p-type,4,1027.135219898836,-9.55073659,0.9272872279483526,4569.876375808047,197.1402960109542,5.119250839945249,0,none
2025-01-19,7:00:00,eq_5,chamber_2,w_439,n-type,2,948.0570105,54.16678451655071,0.4813931079378311,1314.5068439590325,420.5407044432711,0.137390314,1,particle
2025-01-19,8:00:00,eq_1,chamber_3,w_440,p-type,5,1006.78593,46.76098173408961,0.4079193401007055,2323.659063120781,335.18238403312165,4.2736053598674655,0,none
2025-01-19,9:00:00,eq_2,chamber_1,w_441,p-type,4,1008.245507171328,23.50957878,0.9653956589238096,1993.149918523384,245.5632494156695,0.1296626832834939,1,particle
2025-01-19,10:00:00,eq_3,chamber_2,w_442,n-type,2,965.2821015,21.98836849940185,0.5003671895447868,4952.055848261686,406.2778963323144,5.000380760863768,1,pinhole
2025-01-19,11:00:00,eq_4,chamber_3,w_443,p-type,1,1016.4989730478428,24.663199407308174,0.54014356,2557.5591186674937,248.07242835588173,1.2190300095268478,2,pinhole
2025-01-19,12:00:00,eq_5,chamber_1,w_444,p-type,5,949.6093050631284,30.43295749,0.4164848851077148,3930.450796961594,409.67921969335214,3.4669570172631827,0,none
2025-01-19,13:00:00,eq_1,chamber_2,w_445,n-type,3,944.1462928769126,66.04508823245058,0.9185936257109244,3738.9006555240185,413.9919048759809,4.909759705931888,0,none
2025-01-19,14:00:00,eq_2,chamber_3,w_446,p-type,4,1004.980287826072,58.49897369145272,0.6120599349536656,1848.324949909511,419.06569979963376,0.046726079,1,pinhole
2025-01-19,15:00:00,eq_3,chamber_1,w_447,p-type,2,917.0122207260968,28.90180320508967,0.7859571284634802,1955.9907208462048,333.37436379573177,0.244409085,2,crack
2025-01-19,16:00:00,eq_4,chamber_2,w_448,p-type,1,892.7598648724882,6.291996239949597,0.8306260465157977,2125.1382542121364,165.52236768329638,0.39318528,0,none
2025-01-19,17:00:00,eq_5,chamber_3,w_449,n-type,3,1026.641665,38.11179717166573,0.4076641377255323,2644.5091130375167,416.5844816632789,0.9935895666912976,0,none
2025-01-19,18:00:00,eq_1,chamber_1,w_450,p-type,2,1052.4484971295583,35.059813540902425,0.490324898,1937.300262602107,334.8932676652672,0.076433325,2,crack
2025-01-19,19:00:00,eq_2,chamber_2,w_451,p-type,2,976.6598440653736,46.327134807518576,0.8636245969656382,1078.6059309873913,307.6935306766631,0.077081911,0,none
2025-01-19,20:00:00,eq_3,chamber_3,w_452,n-type,3,966.5964673951116,34.21410930496685,0.4269298165082292,4517.572227228782,378.9239011080156,2.621303017,0,none
2025-01-19,21:00:00,eq_4,chamber_1,w_453,p-type,1,1050.276761298728,30.560697732767665,0.8145416201066662,4862.439325523536,260.2250408865588,2.604329193641079,2,pinhole
2025-01-19,22:00:00,eq_5,chamber_2,w_454,n-type,1,942.7230891,16.04613572441339,0.9468930903169934,2366.2815481262714,228.7258243760539,4.336641125028474,1,pinhole
2025-01-19,23:00:00,eq_1,chamber_3,w_455,n-type,5,931.8313688,40.10690751606484,0.6608893357612062,2354.027517701891,413.4241849635493,0.8442319473112792,3,pinhole
2025-01-20,0:00:00,eq_2,chamber_1,w_456,p-type,4,1035.3818211854243,40.394544600681634,0.7674645587066999,1028.367251097484,380.9613540980448,0.7063297831842676,1,crack
2025-01-20,1:00:00,eq_3,chamber_2,w_457,n-type,3,1000.4519093256154,24.471365163709383,0.8245875808370214,3721.002753321496,337.7533317480385,0.9351556980906044,1,crack
2025-01-20,2:00:00,eq_4,chamber_3,w_458,n-type,3,1053.243836964512,35.69526041979227,0.8605356840069782,4301.759582994515,359.4461065839559,3.3820453055358053,2,particle
2025-01-20,3:00:00,eq_5,chamber_1,w_459,p-type,3,892.9867061,8.031831611167277,0.4555480040711164,1586.433201440013,244.0781850865811,0.030053757,0,none
2025-01-20,4:00:00,eq_1,chamber_2,w_460,n-type,1,929.9663004,66.47087699374583,0.1461371132583983,1638.6653974686028,310.2374321682556,0.956503607,0,none
2025-01-20,5:00:00,eq_2,chamber_3,w_461,n-type,4,1000.716602992208,28.52895327957593,0.4616886441130655,4160.332999885752,273.1612323,1.764389572708074,2,crack
2025-01-20,6:00:00,eq_3,chamber_1,w_462,p-type,5,1020.8836849241892,44.504117380111225,0.7063806068056808,3465.1629934165785,430.77828656639423,1.8024628818524808,2,crack
2025-01-20,7:00:00,eq_4,chamber_2,w_463,p-type,2,1042.349854384473,35.20969866101333,0.5053153472027135,1179.442230510868,291.6250426902876,2.3635246998409603,3,pinhole
2025-01-20,8:00:00,eq_5,chamber_3,w_464,p-type,2,1008.7408884404388,39.31507925463755,0.7740668357743586,3490.1879618491266,359.3516594977575,1.6111160325974463,0,none
2025-01-20,9:00:00,eq_1,chamber_1,w_465,n-type,3,1008.2327577679284,45.685456007001655,0.4212841865217975,2235.6708913750645,398.8444515,0.8807151072468123,1,particle
2025-01-20,10:00:00,eq_2,chamber_2,w_466,p-type,4,980.5299228,31.21250050065138,0.6712697269936266,2474.900621883384,213.6704142278608,3.7275991996648368,0,none
2025-01-20,11:00:00,eq_3,chamber_3,w_467,n-type,1,1079.545245245226,40.36261565070958,0.2677778243685771,4078.9256731875207,296.7778012810741,1.9301904114540664,1,particle
2025-01-20,12:00:00,eq_4,chamber_1,w_468,n-type,4,944.8488272264752,36.04248278584208,0.7744324929804612,4243.740770690442,357.83145142496005,3.955464893585825,1,particle
2025-01-20,13:00:00,eq_5,chamber_2,w_469,n-type,4,1017.9510076277968,5.36272639,0.5911263719317232,2601.4265073593224,184.3372122823237,4.843835894367786,4,pinhole
2025-01-20,14:00:00,eq_1,chamber_3,w_470,n-type,1,950.6095583,13.87422454272534,0.2836579496919405,4788.611744025418,214.320044,1.8190713826080729,1,particle
2025-01-20,15:00:00,eq_2,chamber_1,w_471,n-type,3,1026.7389272902506,3.4711825289662315,0.3627200561480266,2625.850871808289,327.1660538345775,2.2666016249964254,1,particle
2025-01-20,16:00:00,eq_3,chamber_2,w_472,n-type,4,948.1491215306116,-7.727865933,0.7737478377236491,4087.344141,177.9399593245739,3.958321975423785,0,none
2025-01-20,17:00:00,eq_4,chamber_3,w_473,n-type,2,1037.1907849250229,54.50311401166787,0.5343411120953686,2935.5090582570365,319.1246378646866,1.088136232367218,0,none
2025-01-20,18:00:00,eq_5,chamber_1,w_474,p-type,1,1005.605247341226,64.67451570251926,0.294428296,4590.129306088336,341.8886789715524,2.999435251256068,0,none
